org_uuid,industry,founded_year,score,raw_output
d0ea59c3-ccad-fdae-6335-1ef267a6aa62,Fintech,2006,3.0,Answer: 3
d0ea59c3-ccad-fdae-6335-1ef267a6aa62,Real Estate,2006,3.0,Answer: 3
d0ea59c3-ccad-fdae-6335-1ef267a6aa62,Technology,2006,4.0,Answer: 4
689e7a3a-7f22-a59e-704d-fe8da8c9e505,Technology,2005,4.0,Answer: 4
380d4483-2fef-40ce-5155-dfcd2a3467d3,Consumer Goods,2008,3.0,Answer: 3
64d63786-5469-518e-d1ff-99df2479a00a,Fintech,2008,4.0,Answer: 4
64d63786-5469-518e-d1ff-99df2479a00a,Technology,2008,4.0,Answer: 4
de94cff3-36b0-2061-eaca-632ebae2e15f,Transportation,2008,3.0,Answer: 3
de94cff3-36b0-2061-eaca-632ebae2e15f,Technology,2008,4.0,Answer: 4
6cf3bea3-ecbc-fdd3-d692-c47526fcf9ee,Media Entertainment and Gaming,2008,4.0,Answer: 4
6cf3bea3-ecbc-fdd3-d692-c47526fcf9ee,Technology,2008,4.0,Answer: 4
ec346518-e5a7-2330-daa3-259992890c01,Media Entertainment and Gaming,2008,4.0,Answer: 4
ec346518-e5a7-2330-daa3-259992890c01,Technology,2008,4.0,Answer: 4
96aaa0b7-eed0-6d37-9331-7a8d962a434e,Life Sciences,2007,3.0,Answer: 3
a91ee53c-7e80-8a83-fc04-e9eb39f6a8cc,Technology,2008,4.0,Answer: 4
da069ee5-4a16-3cda-ef8e-5d39c608cdc0,Technology,2007,4.0,Answer: 4
581f9987-87b3-621e-081e-8bba0f9936af,Technology,2008,4.0,Answer: 4
cce7b896-7fa9-eb9e-4586-82263f72e4b2,Technology,2007,5.0,Answer: 5
2c294921-0f81-48b2-bc1a-cf4c1fe76cbd,Media Entertainment and Gaming,2008,4.0,Answer: 4
2c294921-0f81-48b2-bc1a-cf4c1fe76cbd,Technology,2008,4.0,Answer: 4
4fc54b70-3d2c-1dc0-4a82-6ca28c3b4905,Transportation,2005,3.0,Answer: 3
4fc54b70-3d2c-1dc0-4a82-6ca28c3b4905,Consumer Goods,2005,4.0,Answer: 4
df9ec4b6-e5fd-f1ca-7f88-2f0b644e9f6f,Technology,2007,4.0,Answer: 4
2f8cdff6-6d9f-4af4-9d4c-04d1452a99bd,Technology,2008,4.0,Answer: 4
eb0b3013-5556-9275-93a6-d292d43088f2,Life Sciences,2004,4.0,Answer: 4
c2750511-2ce2-6588-58e5-b761f56b5160,Telecom,2011,4.0,Answer: 4
c2750511-2ce2-6588-58e5-b761f56b5160,Technology,2011,5.0,Answer: 5
b2097b9c-0da1-510f-d1b3-531cd24d2bac,Technology,2006,4.0,Answer: 4
7846c306-1a17-e172-9a00-9ff3bf986b09,Technology,2008,3.0,Answer: 3
3c6dd438-e0c8-e7ac-a8c0-0eccafbbbcce,Life Sciences,2008,3.0,Answer: 3
b1b62664-88c4-b855-3dbf-bb32d1dd8935,Media Entertainment and Gaming,2008,4.0,Answer: 4
b1b62664-88c4-b855-3dbf-bb32d1dd8935,Technology,2008,4.0,Answer: 4
f267a617-e1ce-fa6e-b440-9adb8ff09caf,Technology,2008,4.0,Answer: 4
bbf2555d-6b35-2109-b1b0-171cbd044495,Fintech,2007,3.0,Answer: 3
d8ab784f-c48c-f8c3-9045-ce54b85d1ae3,Technology,2004,4.0,Answer: 4
9bf8fe91-db81-c9c2-e9e8-6da0d17c6d99,Technology,2012,5.0,Answer: 5
9c2c20e6-8c47-21d4-1669-e8db24b1facf,Technology,2009,4.0,Answer: 4
f0ff6d7d-a552-7940-0ca4-dc72a9ddfa78,Media Entertainment and Gaming,2008,4.0,Answer: 4
fb33afb5-3dbb-47ba-c449-42783d85f088,Life Sciences,2008,3.0,Answer: 3
fb33afb5-3dbb-47ba-c449-42783d85f088,Technology,2008,3.0,Answer: 3
a6f7c2c0-4ba7-c1ee-4b5d-444a4b0b80a4,Technology,2006,4.0,Answer: 4
b78ed43c-4f5b-b4b2-9ee3-cc61d9f252b8,Media Entertainment and Gaming,2008,4.0,Answer: 4
b78ed43c-4f5b-b4b2-9ee3-cc61d9f252b8,Technology,2008,4.0,Answer: 4
d41fefb6-d971-be98-1711-95dba9ea6a69,Technology,2004,4.0,Answer: 4
758a79aa-cf07-1c15-2843-e21ce34000fd,Technology,2007,5.0,Answer: 5
ba524b0e-ecfe-ea0c-fa9a-fbfdae43f3e2,Consumer Goods,2008,3.0,Answer: 3
038085a9-a00b-0e58-0674-00be0f997e8b,Media Entertainment and Gaming,2008,4.0,Answer: 4
038085a9-a00b-0e58-0674-00be0f997e8b,Technology,2008,4.0,Answer: 4
dc877b6f-06db-2308-a174-10ba958da55b,Media Entertainment and Gaming,2007,4.0,Answer: 4
e9e4e5b9-8960-6892-b722-85702ce836ff,Life Sciences,2007,4.0,Answer: 4
8d45a612-142c-5647-57d3-a6cd70cf990d,Technology,2012,4.0,Answer: 4
b3069776-12eb-eb82-3c19-93fd054fad06,Media Entertainment and Gaming,2007,4.0,Answer: 4
b3069776-12eb-eb82-3c19-93fd054fad06,Technology,2007,4.0,Answer: 4
0de5f9ec-a4e9-41ad-c8b9-abb094529eed,Technology,2006,4.0,Answer: 4
123fdf39-1f17-cc2e-8249-d9c7567a6991,Technology,2008,4.0,Answer: 4
dfe0773a-a122-c1dd-35f8-831cf5cafec2,Media Entertainment and Gaming,2008,4.0,Answer: 4
dfe0773a-a122-c1dd-35f8-831cf5cafec2,Life Sciences,2008,3.0,Answer: 3
b2d5980b-bccb-a961-f0ac-6e4e46b30ede,Technology,2008,5.0,Answer: 5
6e77d764-b6e7-099f-ddd2-cef4ed020117,Fintech,2006,3.0,Answer: 3
6e77d764-b6e7-099f-ddd2-cef4ed020117,Consumer Goods,2006,4.0,Answer: 4
211cd373-87b6-483a-90b5-d19899084969,Technology,2007,5.0,Answer: 5
34667a59-a9ef-8e4e-2f74-1ed3a8f86312,Media Entertainment and Gaming,2007,4.0,Answer: 4
b026c220-6e4c-f201-8495-1b74888ce7b0,Transportation,2007,3.0,Answer: 3
b026c220-6e4c-f201-8495-1b74888ce7b0,Technology,2007,4.0,Answer: 4
ceaadb16-7a41-3323-39bc-8a5da9716c6d,Technology,2006,5.0,Answer: 5
d05b78df-b67f-6896-6f2e-a9ca00e169d2,Technology,2011,4.0,Answer: 4
0a14ac0e-5cf9-fd72-7b45-1b3cf7166cb7,Consumer Goods,2005,4.0,Answer: 4
0a14ac0e-5cf9-fd72-7b45-1b3cf7166cb7,Media Entertainment and Gaming,2005,4.0,Answer: 4
c0714079-4a5f-20b4-791c-c18e2caa7bef,Technology,2004,4.0,Answer: 4
8a0fa477-f85e-45a2-9595-ec3073d5c591,Technology,2006,4.0,Answer: 4
794626df-21da-a4c9-34dd-e1f32ef0d48b,Technology,2006,4.0,Answer: 4
676ca56d-37fe-30ac-7c0d-2519d9c24670,Technology,2004,4.0,Answer: 4
472debe8-b2ec-761a-1995-593850e3214c,Technology,2012,4.0,Answer: 4
04d42eed-e144-ed46-e5e7-3d4c508760b7,Life Sciences,2008,3.0,Answer: 3
04d42eed-e144-ed46-e5e7-3d4c508760b7,Technology,2008,4.0,Answer: 4
f0e8cd62-6cf1-fe7b-434b-a03eee2367a0,Telecom,2008,3.0,Answer: 3
944fb6ce-ef9a-b6f1-909e-94d3ea7627e1,Technology,2008,3.0,Answer: 3
b26c495e-8dc4-b425-4b6c-7134adaaed51,Media Entertainment and Gaming,2007,4.0,Answer: 4
d70f5c76-8aee-0581-ccf6-d44e2ae6a5f7,Technology,2008,4.0,Answer: 4
4e4dc48f-f93a-9d83-7575-f73e8a8c3ee3,Technology,2007,4.0,Answer: 4
5f603ee3-efb8-3bb3-cbd4-8845eb2e8165,Technology,2006,4.0,Answer: 4
2c5a66b8-c328-cb59-44ae-28ade3bb7254,Fintech,2016,4.0,Answer: 4
2c5a66b8-c328-cb59-44ae-28ade3bb7254,Technology,2016,4.0,Answer: 4
a4f2e428-c369-152a-c5da-6a55ad68c9ac,Technology,2008,4.0,Answer: 4
1221901f-82e8-9556-b9e9-25aba457770d,Consumer Goods,2008,2.0,Answer: 2
5f42a933-7763-21e2-18b5-b4f1a5c9525c,Consumer Goods,2006,4.0,Answer: 4
f0df617a-b341-0033-d6e9-c8d3c41e84b7,Technology,2007,4.0,Answer: 4
21b16b6f-0f9c-59dd-7a97-432c4f38ca49,Fintech,2008,4.0,Answer: 4
78925eb2-3bde-e754-3c15-40b8872191da,Technology,2008,3.0,Answer: 3
52a06969-4c76-fc34-7edf-81494227c699,Technology,2007,4.0,Answer: 4
dce5325d-f778-10ab-f2d1-ebd6dcdc00a3,Consumer Goods,2007,4.0,Answer: 4
dce5325d-f778-10ab-f2d1-ebd6dcdc00a3,Technology,2007,5.0,Answer: 5
c440f450-fb41-2d6e-0105-76b05b00ed93,Life Sciences,2005,3.0,Answer: 3
c440f450-fb41-2d6e-0105-76b05b00ed93,Technology,2005,4.0,Answer: 4
46c20942-e9d8-fcd2-7d1b-0122529f54d4,Fintech,2008,4.0,Answer: 4
41b78545-5062-a00f-0281-2281f9aef7e8,Technology,2005,4.0,Answer: 4
f95dbe85-5899-2d67-3322-a625cd4d8903,Consumer Goods,2006,4.0,Answer: 4
f95dbe85-5899-2d67-3322-a625cd4d8903,Technology,2006,4.0,Answer: 4
2567054e-c157-dbec-3012-eb809e0cf236,Media Entertainment and Gaming,2009,4.0,Answer: 4
74faf08f-93bd-fbe3-4089-f2e175a2d7f9,Media Entertainment and Gaming,2006,5.0,Answer: 5
74faf08f-93bd-fbe3-4089-f2e175a2d7f9,Technology,2006,4.0,Answer: 4
020a4fec-4cf7-531d-29d9-f490b9462d44,Technology,2005,4.0,Answer: 4
a5b50aa2-d5f0-f78e-0553-c7ed20b92bdb,Life Sciences,2007,5.0,Answer: 5
1ad8524b-c523-39ce-4cc2-e64636cd7300,Real Estate,2007,3.0,Answer: 3
24ea17f0-1d3e-e891-077d-57bb0240dc0b,Technology,2008,4.0,Answer: 4
f936fa53-b36e-3f6a-56c8-81a1a89fc6a7,Technology,2004,5.0,Answer: 5
dbc401a6-2bd6-74b4-07f5-aa54c73a57ab,Technology,2008,4.0,Answer: 4
ee6c6c65-8907-0b96-3ba9-88b565891f52,Life Sciences,2006,4.0,Answer: 4
628fa95f-25e6-c228-c24e-e4ab1694ebc8,Technology,2004,5.0,Answer: 5
41a58195-12f6-d734-696d-2f9f66810c1f,Technology,2004,5.0,Answer: 5
8877e821-5fe7-ff59-6fda-1a9cae1be8fe,Technology,2005,5.0,Answer: 5
38f9119f-6f66-5802-c9eb-8cf5ccea9eeb,Technology,2006,4.0,Answer: 4
8f1c281e-afcb-a0c0-13c4-70e563addda6,Technology,2006,5.0,Answer: 5
ef74d46e-1565-508f-158f-6b8ec730816f,Technology,2004,4.0,Answer: 4
985ff9f7-6b1e-03cd-a62d-a2aa8f96cfc3,Technology,2017,4.0,Answer: 4
160faa6e-0d45-adb0-98a1-4bfb79157fea,Transportation,2005,4.0,Answer: 4
2d79a3c8-fa4e-426d-8cf8-49265d02889d,Technology,2007,4.0,Answer: 4
d4200dc1-9498-be6c-6f4f-cfdf73c4bde5,Telecom,2007,4.0,Answer: 4
d4200dc1-9498-be6c-6f4f-cfdf73c4bde5,Technology,2007,4.0,Answer: 4
7bb6a572-73be-6587-e44a-233f714ecb50,Technology,2006,4.0,Answer: 4
3227f0d6-37b7-1a9c-50be-26ecb73050ff,Technology,2005,4.0,Answer: 4
68b2ffdb-e690-83f5-7027-a4783f0acac3,Technology,2004,4.0,Answer: 4
55da9632-f03b-a123-ca0c-e0171ae1c9fc,Consumer Goods,2009,3.0,Answer: 3
55da9632-f03b-a123-ca0c-e0171ae1c9fc,Technology,2009,4.0,Answer: 4
982cf091-1506-f5fe-4628-5a6abc690d40,Transportation,2008,2.0,Answer: 2
a236b9be-740a-e205-0d46-51721e813dbd,Technology,2004,5.0,Answer: 5
a0dcae43-a305-5a8b-337a-a9e9ee2b078c,Media Entertainment and Gaming,2004,5.0,Answer: 5
a0dcae43-a305-5a8b-337a-a9e9ee2b078c,Telecom,2004,4.0,Answer: 4
a0dcae43-a305-5a8b-337a-a9e9ee2b078c,Technology,2004,5.0,Answer: 5
5cd04a0c-af66-cb2c-6c82-87790bce3e57,Transportation,2005,3.0,Answer: 3
5cd04a0c-af66-cb2c-6c82-87790bce3e57,Consumer Goods,2005,4.0,Answer: 4
5cd04a0c-af66-cb2c-6c82-87790bce3e57,Technology,2005,4.0,Answer: 4
db46171e-6ddb-a80c-658a-6bde43300963,Technology,2004,5.0,Answer: 5
5a769cfb-470a-d838-03d2-4b31c8624fa6,Media Entertainment and Gaming,2008,4.0,Answer: 4
96e873c9-ebd5-a5a7-7d05-30a12448490e,Technology,2007,5.0,Answer: 5
6ee1106c-b079-6feb-b617-4548ce4860ee,Media Entertainment and Gaming,2004,4.0,Answer: 4
72842a4e-f148-410b-7e37-719cc95b2885,Consumer Goods,2008,3.0,Answer: 3
652768f7-4721-2900-1751-299df4dcbd53,Consumer Goods,2007,4.0,Answer: 4
652768f7-4721-2900-1751-299df4dcbd53,Technology,2007,4.0,Answer: 4
32f04239-2874-a9db-83e2-4049521b40e4,Technology,2023,4.0,Answer: 4
bc134d86-2cd8-9e51-59b7-86ace3ef2385,Technology,2008,4.0,Answer: 4
42758359-ba2b-e50d-80ef-21b4be9f2439,Technology,2008,4.0,Answer: 4
f9665d66-51dd-bc4f-f632-2cc85c9ca511,Technology,2005,4.0,Answer: 4
167dc00a-5447-b88d-861a-810e083386ce,Consumer Goods,2008,3.0,Answer: 3
d8b601d1-c9f6-d5ae-3be5-6ca8beb60229,Technology,2006,4.0,Answer: 4
2b53d7b8-33ed-0130-40ae-a16cbbc7a49e,Technology,2009,4.0,Answer: 4
302f4cc2-0d19-4d48-5346-eacdc73b3471,Consumer Goods,2005,4.0,Answer: 4
a3675e4f-a3a2-647e-e860-940ef7bb55e7,Media Entertainment and Gaming,2007,4.0,Answer: 4
494ab67d-40b7-fbbb-c5e0-01bad4756e09,Technology,2013,4.0,Answer: 4
c48ba17d-18dd-02ce-a3b1-c89b5cb71f33,Consumer Goods,2004,4.0,Answer: 4
e4f353a1-f69a-98f3-32e7-87ab5cae6868,Cleantech,2007,5.0,Answer: 5
21a2f6cc-9bef-2080-518e-2a1af453b5be,Technology,2007,5.0,Answer: 5
864c31e8-7d00-3fe7-694d-99912c235a5c,Transportation,2007,4.0,Answer: 4
8e19784e-4fd6-f842-e57a-72b66892b0a7,Technology,2006,4.0,Answer: 4
8e4fa39d-6515-eeb5-b03a-d8210ba5c0d1,Fintech,2020,4.0,Answer: 4
c0a81447-16b7-7cd9-0636-7a251ce7ef1d,Technology,2005,4.0,Answer: 4
484a8a62-f1ab-f87e-8dc9-ce55437a2a9e,Consumer Goods,2008,3.0,Answer: 3
484a8a62-f1ab-f87e-8dc9-ce55437a2a9e,Technology,2008,4.0,Answer: 4
d54d9ab5-2f86-f210-680d-af0e0331b596,Technology,2008,4.0,Answer: 4
c70f6309-0450-be80-2e7f-bce246d88194,Technology,2008,4.0,Answer: 4
8bb8f294-4617-2031-5d2e-8ca53ffb71dd,Media Entertainment and Gaming,2004,5.0,Answer: 5
8bb8f294-4617-2031-5d2e-8ca53ffb71dd,Technology,2004,5.0,Answer: 5
6cb63e6a-fbde-8ad8-f454-7e3ce8cae6c0,Technology,2008,4.0,Answer: 4
c35e6cfa-5ef9-6695-cd6e-2edf621851bf,Technology,2009,4.0,Answer: 4
06a2e630-d8ea-a3a8-30b8-bc1573770eff,Technology,2007,5.0,Answer: 5
5b58951b-bbcc-adc6-b185-9d5d707313d6,Technology,2008,4.0,Answer: 4
da59d7be-4e20-7dd8-c7a0-91846722b4fc,Consumer Goods,2005,4.0,Answer: 4
da59d7be-4e20-7dd8-c7a0-91846722b4fc,Technology,2005,4.0,Answer: 4
2e207717-3a7e-e5ec-6340-3403ead9a012,Life Sciences,2008,4.0,Answer: 4
2e207717-3a7e-e5ec-6340-3403ead9a012,Technology,2008,4.0,Answer: 4
48038317-09bc-8980-63b9-dd2e5c470dcc,Consumer Goods,2008,3.0,Answer: 3
dd4f4281-c144-921d-7d7d-03c0dbbe372d,Consumer Goods,2009,4.0,Answer: 4
5f18b5a7-a853-015e-caee-35a4203a4725,Technology,2006,4.0,Answer: 4
7e6a5b4a-9131-3dcc-1374-89e121f1500e,Consumer Goods,2009,2.0,Answer: 2
fd210420-7208-9281-12b9-e4583bab104a,Transportation,2006,4.0,Answer: 4
34cffd4c-fcd4-b132-666c-26e415259536,Fintech,2007,3.0,Answer: 3
34cffd4c-fcd4-b132-666c-26e415259536,Consumer Goods,2007,4.0,Answer: 4
9aefa7bd-1d27-3e03-8a70-a569a3dd3d53,Technology,2006,4.0,Answer: 4
85e0ab1b-bc28-7b20-5780-40cdd422c57a,Consumer Goods,2007,4.0,Answer: 4
d79ed0d2-3536-99c8-5305-8a29bee73276,Transportation,2007,4.0,Answer: 4
f2c740ac-4e42-b5f6-b407-00900e57b080,Media Entertainment and Gaming,2007,4.0,Answer: 4
3ec838cc-e249-534f-7b7c-6a6331614442,Technology,2009,4.0,Answer: 4
e7c272c3-6ca7-1248-e269-5b4680cb6275,Fintech,2008,4.0,Answer: 4
e7c272c3-6ca7-1248-e269-5b4680cb6275,Technology,2008,4.0,Answer: 4
4ac08c01-8ae2-49c4-2aa6-fdc0085c5d40,Media Entertainment and Gaming,2008,4.0,Answer: 4
af886b71-7c45-d68b-64ac-916dd864fb97,Technology,2014,4.0,Answer: 4
b96f92c8-c4d1-6ff5-617d-678b9c3073a1,Media Entertainment and Gaming,2005,4.0,Answer: 4
b96f92c8-c4d1-6ff5-617d-678b9c3073a1,Technology,2005,4.0,Answer: 4
7aff23a2-28f3-019f-09eb-70877296bbf9,Technology,2007,5.0,Answer: 5
6da52877-2e82-68d4-3d35-b789b3f663d7,Technology,2007,5.0,Answer: 5
d9ae57b8-89fb-63b8-5e5c-e951cb48f7cd,Cleantech,2006,4.0,Answer: 4
3f5bdbbb-5b6d-e770-9e82-53d7ca2de228,Technology,2007,5.0,Answer: 5
02b92d96-48cf-fe69-cffb-9d22eaf7e8d6,Technology,2007,4.0,Answer: 4
f0265877-9c3a-ef70-6ece-e0438bf29b86,Life Sciences,2008,4.0,Answer: 4
22563b38-4e5f-a754-4619-2c7156166657,Life Sciences,2009,4.0,Answer: 4
967f91a4-33fc-e84f-f7ac-31b54a0939bd,Technology,2004,5.0,Answer: 5
10c249d1-1e2b-76c5-6b69-e4b7c6fb5ba5,Technology,2006,4.0,Answer: 4
5befcb39-a88f-397a-6d70-b03b36df8295,Technology,2009,3.0,Answer: 3
b83b6b76-0b56-2fbb-24ac-eb3444e4b650,Life Sciences,2006,4.0,Answer: 4
04ae79c9-74ba-d9d9-983c-c52dd98046e2,Technology,2009,3.0,Answer: 3
156169a6-79a2-68b1-3910-239dfb2cd6bf,Technology,2009,4.0,Answer: 4
c523a2ba-34c6-e941-4c1c-590cb34bfd84,Technology,2007,4.0,Answer: 4
b2a7c027-bee9-9e2d-d427-66ea6cd99966,Consumer Goods,2007,4.0,Answer: 4
7d624532-0e22-2548-8f2d-b8083b1d8ce6,Life Sciences,2008,4.0,Answer: 4
7c9b8b7a-18c5-ee2d-528c-d8c417b05014,Consumer Goods,2008,3.0,Answer: 3
7c9b8b7a-18c5-ee2d-528c-d8c417b05014,Technology,2008,3.0,Answer: 3
278e35c3-4066-183e-08c1-94996c31d20c,Technology,2008,4.0,Answer: 4
5ddacb42-f8df-a806-fd51-5f54544d9fad,Media Entertainment and Gaming,2009,4.0,Answer: 4
bde2062b-f799-52f6-756a-cd55527501c8,Fintech,2008,4.0,Answer: 4
de277b59-9378-1e49-18cd-3cda05603de0,Technology,2009,4.0,Answer: 4
3a20b0bd-2743-ccd2-720c-5da2125fd36c,Consumer Goods,2004,4.0,Answer: 4
3a20b0bd-2743-ccd2-720c-5da2125fd36c,Technology,2004,4.0,Answer: 4
01a504d7-f7bd-a6a2-c55d-f3b3c0940500,Technology,2007,4.0,Answer: 4
43e6717c-a954-bb2e-af7f-311e5b3a19a8,Media Entertainment and Gaming,2008,4.0,Answer: 4
43e6717c-a954-bb2e-af7f-311e5b3a19a8,Technology,2008,4.0,Answer: 4
baf04220-5cc4-5088-48d9-50198cacb58b,Technology,2007,5.0,Answer: 5
63a00965-35d7-6c4a-e185-8fa09177d0a2,Fintech,2006,3.0,Answer: 3
294cb4db-8c26-61ba-a1b9-644384c7dc43,Technology,2009,4.0,Answer: 4
7a2b4c5f-269e-3f70-ddcb-54fd0ffe1894,Media Entertainment and Gaming,2009,4.0,Answer: 4
6a60d15e-8e8f-7327-c65e-00b70b56ce69,Technology,2008,4.0,Answer: 4
4f6b26a2-85ef-a1e8-930c-a0a384877b7a,Technology,2006,4.0,Answer: 4
be233f3b-9b4d-6afc-53c2-24d4e2511600,Media Entertainment and Gaming,2008,4.0,Answer: 4
966cb5fc-e294-0e01-5d2c-c1e7dc9dda01,Transportation,2020,4.0,Answer: 4
966cb5fc-e294-0e01-5d2c-c1e7dc9dda01,Technology,2020,4.0,Answer: 4
0276e007-3a6d-b2ef-430e-e2462c905317,Technology,2007,5.0,Answer: 5
b1cacb2b-4b0d-4baf-f799-f29d2c6a116e,Real Estate,2008,3.0,Answer: 3
221653c8-6bcc-508f-dcff-a87f64b74568,Technology,2008,4.0,Answer: 4
476cdc24-e4c3-14c4-9b92-97032674e2da,Life Sciences,2007,5.0,Answer: 5
476cdc24-e4c3-14c4-9b92-97032674e2da,Technology,2007,5.0,Answer: 5
6fbdd55b-42dd-9a7c-b464-a295371b9e56,Technology,2008,3.0,Answer: 3
f736a5f9-0bd7-281f-40b6-fa414654c47c,Technology,2016,4.0,Answer: 4
88fe4e5c-3c44-bee8-4492-4585be22be07,Technology,2006,4.0,Answer: 4
1f408ff9-c607-66d8-6298-679bb992d500,Life Sciences,2007,5.0,Answer: 5
1f408ff9-c607-66d8-6298-679bb992d500,Technology,2007,4.0,Answer: 4
4e21cc3d-5bc2-2f87-1d80-adc7def2f431,Life Sciences,2006,4.0,Answer: 4
38949e1e-7e1f-2611-a2af-865dfdc94130,Technology,2008,4.0,Answer: 4
c9b05a26-9276-d345-eaa5-50a20f2608e1,Technology,2009,4.0,Answer: 4
1067e971-50e2-670a-1468-f9c8525382bb,Technology,2006,4.0,Answer: 4
3351a93e-4dd8-4bdb-757a-f02c886f450d,Technology,2006,4.0,Answer: 4
a39fb639-ad86-6c0a-93f0-6bae47fb0e9b,Fintech,2007,2.0,Answer: 2
5c1294a1-ce0f-81aa-06a6-74d8c8d4c25e,Cleantech,2006,5.0,Answer: 5
fa7fe02e-49b8-7617-88b1-f8609c518019,Cleantech,2007,5.0,Answer: 5
7f2c591a-5f88-c50a-29b2-2cbe7d4a37d5,Consumer Goods,2006,4.0,Answer: 4
7f2c591a-5f88-c50a-29b2-2cbe7d4a37d5,Technology,2006,4.0,Answer: 4
89283c62-0d5b-87d2-fe2f-a65d3bdfa0ee,Cleantech,2007,5.0,Answer: 5
7db4e0c8-1fc1-3ba9-f616-b2c9c1b6dcc5,Cleantech,2007,5.0,Answer: 5
7db4e0c8-1fc1-3ba9-f616-b2c9c1b6dcc5,Life Sciences,2007,4.0,Answer: 4
d764f83b-ce92-7e9e-b55e-9344125ce26c,Life Sciences,2007,4.0,Answer: 4
e5b0ae27-5a7b-a30d-a6fb-e8b1588a9eb7,Cleantech,2004,4.0,Answer: 4
206fd72c-734b-6597-3c66-7ced1a5b0b69,Technology,2021,4.0,Answer: 4
f97ca8ae-10d9-bbd4-deec-0da4b017bf32,Media Entertainment and Gaming,2006,4.0,Answer: 4
92f9ef59-3f36-ec51-e5e0-3c574350831d,Technology,2006,4.0,Answer: 4
8720761a-9daa-2ec6-cec1-5442e000b3ed,Life Sciences,2006,4.0,Answer: 4
8720761a-9daa-2ec6-cec1-5442e000b3ed,Technology,2006,4.0,Answer: 4
0b28718a-f729-838a-9a4d-7a6c7a6d41ab,Technology,2004,4.0,Answer: 4
3aba6890-7772-1b0e-4e47-584d720526fc,Media Entertainment and Gaming,2005,5.0,Answer: 5
7ca05b80-6f77-782b-4753-c9d95fa3193f,Fintech,2007,3.0,Answer: 3
7ca05b80-6f77-782b-4753-c9d95fa3193f,Consumer Goods,2007,4.0,Answer: 4
7ca05b80-6f77-782b-4753-c9d95fa3193f,Technology,2007,5.0,Answer: 5
a291299e-b5eb-a2c9-53c2-ac5cd382563a,Life Sciences,2008,4.0,Answer: 4
a291299e-b5eb-a2c9-53c2-ac5cd382563a,Technology,2008,4.0,Answer: 4
eb402e17-b1c9-19ce-950b-fbe471da15a9,Life Sciences,2007,4.0,Answer: 4
06eb75d0-4bb5-5554-0310-470f10d38ce9,Cleantech,2007,5.0,Answer: 5
4e605661-5385-9e97-7056-a3255005cffd,Consumer Goods,2004,3.0,Answer: 3
4e605661-5385-9e97-7056-a3255005cffd,Technology,2004,3.0,Answer: 3
4c17bfd0-4d5b-30b5-3cab-e9d66a96e23c,Life Sciences,2007,4.0,Answer: 4
53cba557-8317-e6a1-80a2-02434bf91c81,Consumer Goods,2008,3.0,Answer: 3
f6a992f9-4f2d-db07-46b3-f4affc7b1440,Transportation,2006,4.0,Answer: 4
8368b180-8d66-db59-6f0d-3644af15f859,Cleantech,2007,5.0,Answer: 5
7516f04e-b8fe-ff9c-74e8-197b58c015b4,Life Sciences,2007,4.0,Answer: 4
d9c6e663-ee62-d2db-0332-20f3dd1007da,Life Sciences,2007,4.0,Answer: 4
52dc2b83-b726-0f5c-6010-bb3720338057,Transportation,2005,5.0,Answer: 5
52dc2b83-b726-0f5c-6010-bb3720338057,Technology,2005,5.0,Answer: 5
eaca5b8f-ad27-74fe-fbbf-7110e4762e4e,Life Sciences,2009,4.0,Answer: 4
c34cab0c-7125-9e96-3fda-ea0cb86fd6da,Technology,2005,5.0,Answer: 5
0c6f50b4-1756-b7aa-af9b-cfdf5f5bf77b,Telecom,2004,4.0,Answer: 4
0c6f50b4-1756-b7aa-af9b-cfdf5f5bf77b,Technology,2004,5.0,Answer: 5
cb56a708-1dfd-4dcf-4d1e-c6ff7cde7dc7,Technology,2009,4.0,Answer: 4
6c253120-361a-015c-3e80-ba606d08f8da,Transportation,2007,4.0,Answer: 4
6c253120-361a-015c-3e80-ba606d08f8da,Technology,2007,4.0,Answer: 4
561d7df8-53e7-2782-b6ce-049bc1a1ae9b,Life Sciences,2006,4.0,Answer: 4
7d222742-a080-0e26-f172-6384aabe2ace,Technology,2007,4.0,Answer: 4
5ad1734b-59ad-602e-dd16-f12bcd99c966,Technology,2008,4.0,Answer: 4
b5d8f13f-d9ba-2260-ee35-e77e2fd0e8ff,Cleantech,2007,5.0,Answer: 5
d2d23409-22cd-aa75-7d9d-662ae8692105,Transportation,2014,3.0,Answer: 3
d2d23409-22cd-aa75-7d9d-662ae8692105,Consumer Goods,2014,4.0,Answer: 4
12e91fe0-04e0-e128-f1ca-a51158a89151,Technology,2008,3.0,Answer: 3
0b121f31-b408-15d5-16d5-b6d6c5d15fa9,Technology,2008,3.0,Answer: 3
872d0e8a-43d3-a52a-2a50-26972a683c6c,Telecom,2008,4.0,Answer: 4
b6c8e0ec-6c7a-405b-ffb1-a7893eaa2835,Technology,2007,4.0,Answer: 4
edfdc833-99d8-c6e9-521b-3c19fc8fdcf3,Technology,2008,4.0,Answer: 4
e02d046e-b218-4e99-b096-b68f29003699,Telecom,2004,4.0,Answer: 4
e02d046e-b218-4e99-b096-b68f29003699,Technology,2004,5.0,Answer: 5
ce50b530-c414-bc47-6888-2ca7320cb0e8,Technology,2006,4.0,Answer: 4
504f3407-a130-e59c-f965-12c293898a53,Life Sciences,2004,4.0,Answer: 4
